order_num,status,quarter_id,month_id,year_id,product_code,contact_fname,contact_lname
10910,Shipped,2,5,2003,S18_2957,Mart¡n,Sommer
10911,Shipped,3,7,2003,S18_2957,Adrian,Huxley
10912,Shipped,3,9,2003,S18_2957,Eric,Natividad
10913,Shipped,4,10,2003,S18_2957,Maria,Hernandez
10914,Shipped,4,11,2003,S18_2957,Giovanni,Rovelli
10915,Shipped,4,11,2003,S18_2957,Francisca,Cervantes
10916,Shipped,4,11,2003,S18_2957,Sean,Connery
10917,Shipped,4,12,2003,S18_2957,Yoshi,Tannamuri
10918,Shipped,1,1,2004,S18_2957,Steve,Thompson
10919,Shipped,1,3,2004,S18_2957,Kyung,Tseng
10920,Shipped,2,4,2004,S18_2957,Diego,Freyre
10921,Shipped,2,6,2004,S18_2957,Sue,Frick
10922,Shipped,3,7,2004,S18_2957,Georg,Pipps
10923,Shipped,3,8,2004,S18_2957,Paolo,Accorti
10924,Shipped,3,9,2004,S18_2957,Maria,Larsson
10925,Shipped,4,10,2004,S18_2957,Daniel,Tonini
10926,Shipped,4,10,2004,S18_2957,Valarie,Nelson
10927,Shipped,4,11,2004,S18_2957,Valarie,Young
10928,Shipped,4,11,2004,S18_2957,Victoria,Ashworth
10929,Shipped,4,11,2004,S18_2957,Peter,Ferguson
10930,Shipped,4,12,2004,S18_2957,Valarie,Nelson
10931,Shipped,1,1,2005,S18_2957,Allen,Nelson
10932,Shipped,1,2,2005,S18_2957,Julie,Brown
10933,Shipped,1,3,2005,S18_2957,Roland,Mendel
10934,In Process,2,5,2005,S18_2957,Catherine,Dewey
10935,Shipped,1,2,2003,S18_3029,Giovanni,Rovelli
10936,Shipped,2,4,2003,S18_3029,Georg,Pipps
10937,Shipped,2,6,2003,S18_3029,Leslie,Taylor
10938,Shipped,3,8,2003,S18_3029,Wing C,Tam
10939,Shipped,4,10,2003,S18_3029,Matti,Karttunen
10940,Cancelled,4,10,2003,S18_3029,Maria,Larsson
10941,Shipped,4,11,2003,S18_3029,Annette,Roulet
10942,Shipped,4,11,2003,S18_3029,Thomas,Hardy
10943,Shipped,4,11,2003,S18_3029,Eduardo,Saavedra
10944,Shipped,1,1,2004,S18_3029,Michael,Chandler
10945,Shipped,1,2,2004,S18_3029,Valarie,Thompson
10946,Cancelled,2,5,2004,S18_3029,Kwai,Yu
10947,Cancelled,2,6,2004,S18_3029,Diego,Freyre
10948,Shipped,3,7,2004,S18_3029,Catherine,Dewey
10949,Shipped,3,8,2004,S18_3029,Elizabeth,Lincoln
10950,Shipped,3,9,2004,S18_3029,Michael,Donnermeyer
10951,Shipped,4,10,2004,S18_3029,Francisca,Cervantes
10952,Shipped,4,11,2004,S18_3029,Helen,Bennett
10953,Resolved,4,11,2004,S18_3029,Jytte,Petersen
10954,Shipped,4,11,2004,S18_3029,Pascale,Cartrain
10955,Shipped,4,12,2004,S18_3029,Diego,Freyre
10956,Shipped,1,1,2005,S18_3029,Pirkko,Koskitalo
10957,Resolved,1,3,2005,S18_3029,Diego,Freyre
10958,Shipped,1,3,2005,S18_3029,Paul,Henriot
10959,Shipped,2,4,2005,S18_3029,Sue,Frick
10960,On Hold,2,5,2005,S18_3029,Juri,Yoshido
10961,Shipped,1,1,2003,S18_3136,Jonas,Bergulfsen
10962,Shipped,1,3,2003,S18_3136,Julie,Murphy
10963,Shipped,2,5,2003,S18_3136,Mart¡n,Sommer
10964,Shipped,3,7,2003,S18_3136,Adrian,Huxley
10965,Shipped,3,9,2003,S18_3136,Eric,Natividad
10966,Shipped,4,10,2003,S18_3136,Maria,Hernandez
10967,Shipped,4,11,2003,S18_3136,Giovanni,Rovelli
10968,Shipped,4,11,2003,S18_3136,Francisca,Cervantes
10969,Shipped,4,11,2003,S18_3136,Sean,Connery
10970,Shipped,4,12,2003,S18_3136,Yoshi,Tannamuri
10971,Shipped,1,1,2004,S18_3136,Steve,Thompson
10972,Shipped,1,3,2004,S18_3136,Kyung,Tseng
10973,Shipped,2,4,2004,S18_3136,Diego,Freyre
10974,Shipped,2,6,2004,S18_3136,Sue,Frick
10975,Shipped,3,7,2004,S18_3136,Adrian,Huxley
10976,Shipped,3,8,2004,S18_3136,Paolo,Accorti
10977,Shipped,3,9,2004,S18_3136,Maria,Larsson
10978,Shipped,4,10,2004,S18_3136,Daniel,Tonini
10979,Shipped,4,10,2004,S18_3136,Valarie,Nelson
10980,Shipped,4,11,2004,S18_3136,Valarie,Young
10981,Shipped,4,11,2004,S18_3136,Victoria,Ashworth
10982,Shipped,4,11,2004,S18_3136,Peter,Ferguson
10983,Shipped,4,12,2004,S18_3136,Valarie,Nelson
10984,Shipped,1,1,2005,S18_3136,Allen,Nelson
10985,Shipped,1,2,2005,S18_3136,Julie,Brown
10986,Shipped,1,3,2005,S18_3136,Roland,Mendel
10987,In Process,2,5,2005,S18_3136,Catherine,Dewey
10988,Shipped,1,2,2003,S18_3140,Jytte,Petersen
10989,Shipped,2,4,2003,S18_3140,Eric,Natividad
10990,Shipped,2,6,2003,S18_3140,Diego,Freyre
10991,Shipped,3,8,2003,S18_3140,Valarie,Nelson
10992,Shipped,3,9,2003,S18_3140,Diego,Freyre
10993,Shipped,4,10,2003,S18_3140,Violeta,Benitez
10994,Shipped,4,11,2003,S18_3140,Jesus,Fernandez
10995,Shipped,4,11,2003,S18_3140,Wing C,Tam
10996,Shipped,4,11,2003,S18_3140,Leslie,Murphy
10997,Shipped,1,1,2004,S18_3140,Mary,Saveley
10998,Shipped,1,2,2004,S18_3140,Catherine,Dewey
10999,Shipped,1,3,2004,S18_3140,Helen,Bennett
11000,Cancelled,2,5,2004,S18_3140,Kwai,Yu
11001,Shipped,3,7,2004,S18_3140,Catherine,Dewey
11002,Shipped,3,8,2004,S18_3140,Valarie,Nelson
11003,Shipped,3,9,2004,S18_3140,Paolo,Accorti
11004,Shipped,4,10,2004,S18_3140,Victoria,Ashworth
11005,Shipped,4,10,2004,S18_3140,Palle,Ibsen
11006,Shipped,4,11,2004,S18_3140,Jonas,Bergulfsen
11007,Shipped,4,11,2004,S18_3140,Marie,Bertrand
11008,Shipped,4,12,2004,S18_3140,Diego,Freyre
11009,Shipped,1,1,2005,S18_3140,Akiko,Shimamura
11010,Shipped,1,2,2005,S18_3140,Diego,Freyre
11011,Shipped,1,3,2005,S18_3140,Valarie,Nelson
11012,On Hold,2,5,2005,S18_3140,Juri,Yoshido
11013,Shipped,1,1,2003,S18_3232,Diego,Freyre
11014,Shipped,1,3,2003,S18_3232,Rosa,Hernandez
11015,Shipped,2,4,2003,S18_3232,Marie,Bertrand
11016,Shipped,2,5,2003,S18_3232,Laurence,Lebihan
11017,Shipped,2,6,2003,S18_3232,Jeff,Young
11018,Shipped,3,7,2003,S18_3232,Annette,Roulet
11019,Shipped,3,8,2003,S18_3232,Kalle,Suominen
11020,Shipped,3,9,2003,S18_3232,Anna,O'Hara
11021,Shipped,3,9,2003,S18_3232,Pirkko,Koskitalo
11022,Shipped,4,10,2003,S18_3232,Michael,Chandler
11023,Shipped,4,10,2003,S18_3232,Eric,Natividad
11024,Shipped,4,11,2003,S18_3232,Jean,Fresnisre
11025,Shipped,4,11,2003,S18_3232,Ann,Brown
11026,Shipped,4,11,2003,S18_3232,Veysel,Oeztan
11027,Shipped,4,11,2003,S18_3232,Jose Pedro,Roel
11028,Shipped,4,11,2003,S18_3232,Valarie,Young
11029,Shipped,4,11,2003,S18_3232,Steve,Frick
11030,Shipped,4,12,2003,S18_3232,Diego,Freyre
11031,Shipped,4,12,2003,S18_3232,Valarie,Franco
11032,Shipped,1,1,2004,S18_3232,Diego,Freyre
11033,Shipped,1,2,2004,S18_3232,Michael,Holz
11034,Shipped,1,3,2004,S18_3232,Valarie,Nelson
11035,Shipped,2,4,2004,S18_3232,Pirkko,Koskitalo
11036,Shipped,2,5,2004,S18_3232,Diego,Freyre
11037,Cancelled,2,6,2004,S18_3232,Elizabeth,Devon
11038,Shipped,2,6,2004,S18_3232,Wendy,Victorino
11039,Shipped,3,7,2004,S18_3232,Maurizio,Moroni
11040,Shipped,3,7,2004,S18_3232,Valarie,Nelson
11041,Shipped,3,8,2004,S18_3232,Sue,King
11042,Shipped,3,8,2004,S18_3232,Kyung,Yu
11043,Shipped,3,8,2004,S18_3232,Michael,Holz
11044,Shipped,3,9,2004,S18_3232,Kwai,Yu
11045,Shipped,4,10,2003,S18_3232,Jan,Klaeboe
11046,Shipped,4,10,2004,S18_3232,Marta,Hernandez
11047,Shipped,4,10,2004,S18_3232,Henriette,Pfalzheim
11048,Shipped,4,10,2004,S18_3232,Yoshi,Tannamuri
11049,Shipped,4,11,2004,S18_3232,Violeta,Benitez
11050,Shipped,4,11,2004,S18_3232,Michael,Frick
11051,Shipped,4,11,2004,S18_3232,Rosa,Hernandez
11052,On Hold,4,11,2004,S18_3232,Christina,Berglund
11053,Shipped,4,11,2004,S18_3232,Peter,Ferguson
11054,Shipped,4,12,2004,S18_3232,Jeff,Young
11055,Shipped,4,12,2004,S18_3232,Diego,Freyre
11056,Shipped,1,1,2005,S18_3232,Pascale,Cartrain
11057,Shipped,1,1,2005,S18_3232,Anna,O'Hara
11058,Shipped,1,2,2005,S18_3232,Matti,Karttunen
11059,Shipped,1,2,2005,S18_3232,Diego,Freyre
11060,Shipped,1,3,2005,S18_3232,Diego,Freyre
11061,Shipped,2,4,2005,S18_3232,Frederique,Citeaux
11062,Shipped,2,5,2005,S18_3232,Diego,Freyre
11063,Shipped,2,5,2005,S18_3232,Georg,Pipps
11064,In Process,2,5,2005,S18_3232,Janine,Labrune
11065,Shipped,1,2,2003,S18_3259,Jytte,Petersen
11066,Shipped,2,4,2003,S18_3259,Eric,Natividad
11067,Shipped,2,6,2003,S18_3259,Diego,Freyre
11068,Shipped,3,8,2003,S18_3259,Valarie,Nelson
11069,Shipped,3,9,2003,S18_3259,Diego,Freyre
11070,Shipped,4,10,2003,S18_3259,Eric,Natividad
11071,Shipped,4,11,2003,S18_3259,Jesus,Fernandez
11072,Shipped,4,11,2003,S18_3259,Wing C,Tam
11073,Shipped,4,11,2003,S18_3259,Leslie,Murphy
11074,Shipped,1,1,2004,S18_3259,Mary,Saveley
11075,Shipped,1,2,2004,S18_3259,Catherine,Dewey
11076,Shipped,1,3,2004,S18_3259,Helen,Bennett
11077,Cancelled,2,5,2004,S18_3259,Kwai,Yu
11078,Shipped,3,7,2004,S18_3259,Catherine,Dewey
11079,Shipped,3,8,2004,S18_3259,Valarie,Nelson
11080,Shipped,3,9,2004,S18_3259,Paolo,Accorti
11081,Shipped,4,10,2004,S18_3259,Victoria,Ashworth
11082,Shipped,4,10,2004,S18_3259,Palle,Ibsen
11083,Shipped,4,11,2004,S18_3259,Christina,Berglund
11084,Shipped,4,11,2004,S18_3259,Marie,Bertrand
11085,Shipped,4,12,2004,S18_3259,Diego,Freyre
11086,Shipped,1,1,2005,S18_3259,Akiko,Shimamura
11087,Shipped,1,2,2005,S18_3259,Diego,Freyre
11088,Shipped,1,3,2005,S18_3259,Valarie,Nelson
11089,On Hold,2,5,2005,S18_3259,Juri,Yoshido
11090,Shipped,1,3,2003,S18_3278,Arnold,Cruz
11091,Shipped,2,5,2003,S18_3278,Laurence,Lebihan
11092,Shipped,3,7,2003,S18_3278,Valarie,Nelson
11093,Shipped,3,9,2003,S18_3278,Allen,Nelson
11094,Shipped,4,10,2003,S18_3278,Julie,Brown
11095,Shipped,4,11,2003,S18_3278,Anna,O'Hara
11096,Shipped,4,11,2003,S18_3278,Veysel,Oeztan
11097,Shipped,4,11,2003,S18_3278,Henriette,Pfalzheim
11098,Shipped,4,12,2003,S18_3278,Diego,Freyre
11099,Shipped,1,1,2004,S18_3278,Dominique,Perrier
11100,Shipped,1,2,2004,S18_3278,Michael,Holz
11101,Shipped,2,4,2004,S18_3278,Jytte,Petersen
11102,Shipped,2,5,2004,S18_3278,Dominique,Perrier
11103,Shipped,3,7,2004,S18_3278,Sean,Connery
11104,Shipped,3,8,2004,S18_3278,Miguel,Barajas
11105,Shipped,3,8,2004,S18_3278,Michael,Holz
11106,Shipped,4,10,2003,S18_3278,Roland,Keitel
11107,Shipped,4,10,2004,S18_3278,Henriette,Pfalzheim
11108,Shipped,4,11,2004,S18_3278,Kee,Kuo
11109,Shipped,4,11,2004,S18_3278,Kwai,Yu
11110,Shipped,4,11,2004,S18_3278,Peter,Ferguson
11111,Shipped,1,1,2005,S18_3278,Kalle,Suominen
11112,Shipped,1,2,2005,S18_3278,Diego,Freyre
11113,Shipped,1,3,2005,S18_3278,Valarie,Nelson
11114,Shipped,1,1,2003,S18_3320,Jonas,Bergulfsen
11115,Shipped,1,3,2003,S18_3320,Julie,Murphy
11116,Shipped,2,5,2003,S18_3320,Mart¡n,Sommer
11117,Shipped,3,7,2003,S18_3320,Adrian,Huxley
11118,Shipped,3,9,2003,S18_3320,Sue,Taylor
11119,Shipped,4,10,2003,S18_3320,Maria,Hernandez
11120,Shipped,4,11,2003,S18_3320,Giovanni,Rovelli
11121,Shipped,4,11,2003,S18_3320,Valarie,Nelson
11122,Shipped,4,11,2003,S18_3320,Sean,Connery
11123,Shipped,4,12,2003,S18_3320,Yoshi,Tannamuri
11124,Shipped,1,1,2004,S18_3320,Steve,Thompson
11125,Shipped,1,3,2004,S18_3320,Mary,Saveley
11126,Shipped,2,4,2004,S18_3320,Diego,Freyre
11127,Shipped,2,6,2004,S18_3320,Sue,Frick
11128,Shipped,3,8,2004,S18_3320,Paolo,Accorti
11129,Shipped,3,9,2004,S18_3320,Leslie,Taylor
11130,Shipped,4,10,2004,S18_3320,Daniel,Tonini
11131,Shipped,4,10,2004,S18_3320,Valarie,Nelson
11132,Shipped,4,11,2004,S18_3320,Roland,Keitel
11133,Shipped,4,11,2004,S18_3320,Julie,Murphy
11134,Shipped,4,11,2004,S18_3320,Peter,Ferguson
11135,Shipped,4,12,2004,S18_3320,Valarie,Nelson
11136,Shipped,1,1,2005,S18_3320,Allen,Nelson
11137,Shipped,1,2,2005,S18_3320,Valarie,Nelson
11138,Shipped,1,3,2005,S18_3320,Roland,Mendel
11139,In Process,2,5,2005,S18_3320,Catherine,Dewey
11140,Shipped,1,3,2003,S18_3482,Arnold,Cruz
11141,Shipped,2,5,2003,S18_3482,Laurence,Lebihan
11142,Shipped,3,7,2003,S18_3482,Valarie,Nelson
11143,Shipped,3,9,2003,S18_3482,Allen,Nelson
11144,Shipped,4,10,2003,S18_3482,Julie,Brown
11145,Shipped,4,11,2003,S18_3482,Anna,O'Hara
11146,Shipped,4,11,2003,S18_3482,Veysel,Oeztan
11147,Shipped,4,11,2003,S18_3482,Henriette,Pfalzheim
11148,Shipped,4,12,2003,S18_3482,Diego,Freyre
11149,Shipped,1,1,2004,S18_3482,Dominique,Perrier
11150,Shipped,1,2,2004,S18_3482,Michael,Holz
11151,Shipped,2,4,2004,S18_3482,Jytte,Petersen
11152,Shipped,2,5,2004,S18_3482,Dominique,Perrier
11153,Shipped,3,7,2004,S18_3482,Sean,Connery
11154,Shipped,3,8,2004,S18_3482,Miguel,Barajas
11155,Shipped,3,8,2004,S18_3482,Michael,Holz
11156,Shipped,4,10,2003,S18_3482,Roland,Keitel
11157,Shipped,4,10,2004,S18_3482,Henriette,Pfalzheim
11158,Shipped,4,11,2004,S18_3482,Christina,Berglund
11159,Shipped,4,11,2004,S18_3482,Arnold,Cruz
11160,Shipped,4,11,2004,S18_3482,Peter,Ferguson
11161,Shipped,4,12,2004,S18_3482,Diego,Freyre
11162,Shipped,1,1,2005,S18_3482,Kalle,Suominen
11163,Shipped,1,2,2005,S18_3482,Diego,Freyre
11164,Shipped,1,3,2005,S18_3482,Valarie,Nelson
11165,Shipped,1,3,2003,S18_3685,Rosa,Hernandez
11166,Shipped,2,5,2003,S18_3685,Carine,Schmitt
11167,Shipped,3,7,2003,S18_3685,Paul,Henriot
11168,Shipped,3,9,2003,S18_3685,Anna,O'Hara
11169,Shipped,4,10,2003,S18_3685,Palle,Ibsen
11170,Shipped,4,11,2003,S18_3685,Julie,King
11171,Shipped,4,11,2003,S18_3685,Veysel,Oeztan
11172,Shipped,4,11,2003,S18_3685,Valarie,Young
11173,Shipped,4,12,2003,S18_3685,Jeff,Young
11174,Shipped,1,1,2004,S18_3685,Diego,Freyre
11175,Shipped,1,2,2004,S18_3685,Valarie,Thompson
11176,Shipped,2,4,2004,S18_3685,Mory,Kentary
11177,Cancelled,2,6,2004,S18_3685,Elizabeth,Devon
11178,Shipped,3,7,2004,S18_3685,Maurizio,Moroni
11179,Shipped,3,8,2004,S18_3685,Sue,King
11180,Shipped,3,8,2004,S18_3685,Michael,Holz
11181,Shipped,4,10,2003,S18_3685,Jan,Klaeboe
11182,Shipped,4,10,2004,S18_3685,Diego,Freyre
11183,Shipped,4,11,2004,S18_3685,Violeta,Benitez
11184,Shipped,4,11,2004,S18_3685,Rosa,Hernandez
11185,Shipped,4,11,2004,S18_3685,Paul,Henriot
11186,Resolved,1,1,2005,S18_3685,Julie,Young
11187,Shipped,1,2,2005,S18_3685,Diego,Freyre
11188,Disputed,2,4,2005,S18_3685,Jytte,Petersen
11189,Shipped,2,5,2005,S18_3685,Georg,Pipps
11190,Shipped,1,3,2003,S18_3782,Arnold,Cruz
11191,Shipped,2,5,2003,S18_3782,Laurence,Lebihan
11192,Shipped,3,7,2003,S18_3782,Valarie,Nelson
11193,Shipped,3,9,2003,S18_3782,Dan,Lewis
11194,Shipped,4,10,2003,S18_3782,Julie,Brown
11195,Shipped,4,11,2003,S18_3782,Anna,O'Hara
11196,Shipped,4,11,2003,S18_3782,Martine,Rance
11197,Shipped,4,11,2003,S18_3782,Henriette,Pfalzheim
11198,Shipped,1,1,2004,S18_3782,Dominique,Perrier
11199,Shipped,1,2,2004,S18_3782,Martine,Rance
11200,Shipped,2,4,2004,S18_3782,Michael,Frick
11201,Shipped,2,5,2004,S18_3782,Dominique,Perrier
11202,Shipped,2,6,2004,S18_3782,Juri,Yoshido
11203,Shipped,3,8,2004,S18_3782,Miguel,Barajas
11204,Shipped,3,8,2004,S18_3782,Marie,Bertrand
11205,Shipped,3,9,2004,S18_3782,Matti,Karttunen
11206,Shipped,4,10,2004,S18_3782,Henriette,Pfalzheim
11207,Shipped,4,11,2004,S18_3782,Kee,Kuo
11208,Shipped,4,11,2004,S18_3782,Arnold,Cruz
11209,Shipped,4,11,2004,S18_3782,Peter,Ferguson
11210,Shipped,4,12,2004,S18_3782,Diego,Freyre
11211,Shipped,1,1,2005,S18_3782,Kalle,Suominen
11212,Shipped,1,2,2005,S18_3782,Diego,Freyre
11213,Shipped,1,3,2005,S18_3782,Valarie,Nelson
11214,Shipped,2,4,2005,S18_3782,Elizabeth,Devon
11215,Shipped,1,2,2003,S18_3856,Giovanni,Rovelli
11216,Shipped,2,4,2003,S18_3856,Georg,Pipps
11217,Shipped,2,6,2003,S18_3856,Leslie,Taylor
11218,Shipped,3,8,2003,S18_3856,Wing C,Tam
11219,Shipped,4,10,2003,S18_3856,Matti,Karttunen
11220,Cancelled,4,10,2003,S18_3856,Maria,Larsson
11221,Shipped,4,11,2003,S18_3856,Annette,Roulet
11222,Shipped,4,11,2003,S18_3856,Thomas,Hardy
11223,Shipped,4,11,2003,S18_3856,Eduardo,Saavedra
11224,Shipped,1,1,2004,S18_3856,Michael,Chandler
11225,Shipped,1,2,2004,S18_3856,Valarie,Thompson
11226,Shipped,2,5,2004,S18_3856,Kyung,Tseng
11227,Cancelled,2,6,2004,S18_3856,Diego,Freyre
11228,Shipped,3,7,2004,S18_3856,Catherine,Dewey
11229,Shipped,3,8,2004,S18_3856,Elizabeth,Lincoln
11230,Shipped,3,9,2004,S18_3856,Michael,Donnermeyer
11231,Shipped,4,10,2004,S18_3856,Francisca,Cervantes
11232,Shipped,4,11,2004,S18_3856,Helen,Bennett
11233,Shipped,4,11,2004,S18_3856,Giovanni,Rovelli
11234,Shipped,4,11,2004,S18_3856,Pascale,Cartrain
11235,Shipped,4,12,2004,S18_3856,Ann,Brown
11236,Shipped,1,1,2005,S18_3856,Pirkko,Koskitalo
11237,Resolved,1,3,2005,S18_3856,Diego,Freyre
11238,Shipped,1,3,2005,S18_3856,Paul,Henriot
11239,Shipped,2,4,2005,S18_3856,Sue,Frick
11240,Disputed,2,5,2005,S18_3856,Sean,Connery
11241,Shipped,1,1,2003,S18_4027,Diego,Freyre
11242,Shipped,2,4,2003,S18_4027,Eric,Natividad
11243,Shipped,2,6,2003,S18_4027,Jeff,Young
11244,Shipped,3,8,2003,S18_4027,Valarie,Nelson
11245,Shipped,3,9,2003,S18_4027,Tony,Calaghan
11246,Shipped,4,10,2003,S18_4027,Eric,Natividad
11247,Shipped,4,11,2003,S18_4027,Maurizio,Moroni
11248,Shipped,4,11,2003,S18_4027,Wing C,Tam
11249,Shipped,4,11,2003,S18_4027,Leslie,Murphy
11250,Shipped,4,12,2003,S18_4027,Valarie,Franco
11251,Shipped,1,2,2004,S18_4027,Dean,Cassidy
11252,Shipped,1,3,2004,S18_4027,Roland,Keitel
11253,Shipped,2,5,2004,S18_4027,Kalle,Suominen
11254,Shipped,3,7,2004,S18_4027,Kyung,Yu
11255,Shipped,3,8,2004,S18_4027,Valarie,Nelson
11256,Shipped,3,9,2004,S18_4027,Kwai,Yu
11257,Shipped,4,10,2004,S18_4027,Victoria,Ashworth
11258,Shipped,4,10,2004,S18_4027,Palle,Ibsen
11259,Shipped,4,11,2004,S18_4027,Michael,Frick
11260,Shipped,4,11,2004,S18_4027,Maria,Hernandez
11261,Shipped,4,12,2004,S18_4027,Jeff,Young
11262,Shipped,4,12,2004,S18_4027,Diego,Freyre
11263,Shipped,1,1,2005,S18_4027,Akiko,Shimamura
11264,Shipped,1,2,2005,S18_4027,Diego,Freyre
11265,Shipped,1,3,2005,S18_4027,Diego,Freyre
11266,Shipped,2,5,2005,S18_4027,Julie,King
11267,Shipped,1,1,2003,S18_4409,Valarie,Young
11268,Shipped,1,3,2003,S18_4409,Victoria,Ashworth
11269,Shipped,2,5,2003,S18_4409,Sue,King
11270,Shipped,3,9,2003,S18_4409,Anna,O'Hara
11271,Shipped,4,10,2003,S18_4409,Julie,Brown
11272,Shipped,4,11,2003,S18_4409,Giovanni,Rovelli
11273,Shipped,4,11,2003,S18_4409,Valarie,Nelson
11274,Shipped,4,11,2003,S18_4409,Sean,Connery
11275,Shipped,4,12,2003,S18_4409,Jeff,Young
11276,Shipped,1,1,2004,S18_4409,Thomas,Hardy
11277,Shipped,1,3,2004,S18_4409,Mary,Saveley
11278,Shipped,2,4,2004,S18_4409,Frederique,Citeaux
11279,Shipped,3,8,2004,S18_4409,Paolo,Accorti
11280,Shipped,3,9,2004,S18_4409,Wendy,Victorino
11281,Shipped,4,10,2003,S18_4409,Elizabeth,Devon
11282,Shipped,4,10,2004,S18_4409,Diego,Freyre
11283,Shipped,4,11,2004,S18_4409,Victoria,Ashworth
11284,Shipped,4,11,2004,S18_4409,Laurence,Lebihan
11285,Resolved,1,1,2005,S18_4409,Julie,Young
11286,Shipped,1,2,2005,S18_4409,Diego,Freyre
11287,On Hold,2,4,2005,S18_4409,Sue,Frick
11288,In Process,2,5,2005,S18_4409,Adrian,Huxley
11289,Shipped,1,2,2003,S18_4522,Jytte,Petersen
11290,Shipped,2,4,2003,S18_4522,Eric,Natividad
11291,Shipped,2,6,2003,S18_4522,Diego,Freyre
11292,Shipped,3,8,2003,S18_4522,Valarie,Nelson
11293,Shipped,3,9,2003,S18_4522,Diego,Freyre
11294,Shipped,4,10,2003,S18_4522,Violeta,Benitez
11295,Shipped,4,11,2003,S18_4522,Jesus,Fernandez
11296,Shipped,4,11,2003,S18_4522,Wing C,Tam
11297,Shipped,4,11,2003,S18_4522,Eduardo,Saavedra
11298,Shipped,1,1,2004,S18_4522,Mary,Saveley
11299,Shipped,1,2,2004,S18_4522,Catherine,Dewey
11300,Shipped,1,3,2004,S18_4522,Helen,Bennett
11301,Cancelled,2,5,2004,S18_4522,Kwai,Yu
11302,Shipped,2,6,2004,S18_4522,Jean,Fresnisre
11303,Shipped,3,7,2004,S18_4522,Catherine,Dewey
11304,Shipped,3,8,2004,S18_4522,Elizabeth,Lincoln
11305,Shipped,3,9,2004,S18_4522,Paolo,Accorti
11306,Shipped,4,10,2004,S18_4522,Victoria,Ashworth
11307,Shipped,4,10,2004,S18_4522,Janine,Labrune
11308,Shipped,4,11,2004,S18_4522,Christina,Berglund
11309,Shipped,4,11,2004,S18_4522,Maria,Hernandez
11310,Shipped,4,12,2004,S18_4522,Diego,Freyre
11311,Shipped,1,1,2005,S18_4522,Akiko,Shimamura
11312,Shipped,1,2,2005,S18_4522,Diego,Freyre
11313,Shipped,1,3,2005,S18_4522,Valarie,Nelson
11314,On Hold,2,5,2005,S18_4522,Juri,Yoshido
11315,Shipped,1,1,2003,S18_4600,Jonas,Bergulfsen
11316,Shipped,2,4,2003,S18_4600,Marie,Bertrand
11317,Shipped,2,5,2003,S18_4600,Mart¡n,Sommer
11318,Shipped,3,7,2003,S18_4600,Juri,Hirano
11319,Shipped,3,9,2003,S18_4600,Eric,Natividad
11320,Resolved,4,10,2003,S18_4600,Roland,Mendel
11321,Shipped,4,11,2003,S18_4600,Ann,Brown
11322,Shipped,4,11,2003,S18_4600,Francisca,Cervantes
11323,Shipped,4,11,2003,S18_4600,Mary,Saveley
11324,Shipped,4,12,2003,S18_4600,Valarie,Franco
11325,Shipped,1,2,2004,S18_4600,Wendy,Victorino
11326,Shipped,1,3,2004,S18_4600,Valarie,Nelson
11327,Shipped,2,5,2004,S18_4600,Leslie,Murphy
11328,Shipped,2,6,2004,S18_4600,Wendy,Victorino
11329,Shipped,3,7,2004,S18_4600,Adrian,Huxley
11330,Shipped,3,8,2004,S18_4600,Kyung,Yu
11331,Shipped,3,9,2004,S18_4600,Maria,Larsson
11332,Shipped,4,10,2004,S18_4600,Marta,Hernandez
11333,Shipped,4,10,2004,S18_4600,Yoshi,Tannamuri
11334,Shipped,4,11,2004,S18_4600,Roland,Keitel
11335,On Hold,4,11,2004,S18_4600,Christina,Berglund
11336,Shipped,4,11,2004,S18_4600,Peter,Ferguson
11337,Shipped,4,12,2004,S18_4600,Valarie,Nelson
11338,Shipped,1,1,2005,S18_4600,Anna,O'Hara
11339,Shipped,1,2,2005,S18_4600,Valarie,Nelson
11340,Shipped,2,5,2005,S18_4600,Jean,Fresnisre
11341,In Process,2,5,2005,S18_4600,Janine,Labrune
11342,Shipped,1,1,2003,S18_4668,Jonas,Bergulfsen
11343,Shipped,1,3,2003,S18_4668,Valarie,Nelson
11344,Shipped,2,5,2003,S18_4668,Mart¡n,Sommer
11345,Shipped,3,7,2003,S18_4668,Juri,Hirano
11346,Shipped,3,9,2003,S18_4668,Eric,Natividad
11347,Resolved,4,10,2003,S18_4668,Roland,Mendel
11348,Shipped,4,11,2003,S18_4668,Tony,Calaghan
11349,Shipped,4,11,2003,S18_4668,Francisca,Cervantes
11350,Shipped,4,11,2003,S18_4668,Mary,Saveley
11351,Shipped,4,12,2003,S18_4668,Yoshi,Tannamuri
11352,Shipped,1,1,2004,S18_4668,Steve,Thompson
11353,Shipped,1,3,2004,S18_4668,Valarie,Nelson
11354,Shipped,2,5,2004,S18_4668,Leslie,Murphy
11355,Shipped,2,6,2004,S18_4668,Akiko,Shimamura
11356,Shipped,3,7,2004,S18_4668,Adrian,Huxley
11357,Shipped,3,8,2004,S18_4668,Kyung,Yu
11358,Shipped,3,9,2004,S18_4668,Maria,Larsson
11359,Shipped,4,10,2004,S18_4668,Daniel,Tonini
11360,Shipped,4,10,2004,S18_4668,Valarie,Nelson
11361,Shipped,4,11,2004,S18_4668,Michael,Frick
11362,Shipped,4,11,2004,S18_4668,Julie,Murphy
